Left,Right
134,1363
52,1627
50,421
83,1438
131,1157
78,396
66,428
24,1187
49,825
85,1077
64,1361
82,1527
32,311
76,1524
84,1590
77,1267
69,207
1,717
94,1235
17,1638
128,1462
144,396
149,411
107,1629
109,364
144,634
93,757
47,1185
61,1466
29,462
83,676
142,1554
8,1389
99,648
114,669
2,522
71,298
7,657
9,366
27,1351
31,683
112,489
49,1517
147,1186
108,916
46,1286
82,1550
37,573
27,564
23,1372
134,195
132,850
48,439
142,972
48,1116
141,696
72,524
56,1188
124,990
13,1422
92,1360
126,303
141,385
117,1130
118,1028
81,1463
105,164
138,1239
138,635
29,1420
120,253
46,1190
79,291
1,436
121,820
66,400
100,690
143,1288
62,153
32,768
66,232
55,1576
78,839
105,962
137,1244
124,822
142,341
14,1534
130,481
101,1138
103,1602
78,976
102,885
57,728
7,185
52,570
102,722
141,444
57,750
46,1287
103,610
26,537
24,258
64,360
28,905
66,482
50,1342
50,1604
19,1496
17,1363
6,881
51,1568
62,1027
59,1339
46,380
47,1312
141,467
7,1008
120,1598
90,335
111,1189
142,1179
15,620
2,563
3,492
37,1304
142,388
31,260
73,1139
136,1110
72,298
45,1180
84,1357
3,169
98,1416
132,1198
27,1375
136,818
118,1601
75,528
69,183
36,308
32,370
129,732
52,1047
3,561
138,744
35,1291
48,947
27,956
26,948
82,692
20,777
101,1486
11,563
62,873
113,1423
101,725
3,1107
28,465
119,822
34,1241
114,1235
122,1616
30,1262
75,718
46,303
25,715
89,166
82,550
66,1392
107,1558
94,529
8,1044
57,1489
29,782
76,771
50,1291
59,233
116,1445
96,1173
105,608
65,816
146,1356
41,997
68,1628
113,552
137,919
114,1199
9,569
65,1325
7,1392
39,530
37,349
109,1073
49,293
113,736
61,494
129,956
90,1237
138,312
116,1228
16,327
65,652
41,1151
122,1619
61,151
10,951
43,697
138,431
128,796
98,368
50,1619
122,611
91,329
30,572
113,470
140,468
129,699
16,1312
49,471
56,550
59,468
94,1610
111,1064
27,1092
106,1400
12,1629
110,599
141,1348
118,1540
88,265
100,990
53,1301
86,983
48,838
128,1527
62,488
47,1035
49,464
27,1019
111,689
81,1045
45,412
66,1455
38,370
135,832
96,702
30,649
114,1598
59,1085
84,644
72,1623
118,907
138,276
87,192
58,330
138,581
63,256
20,1480
129,255
43,1502
47,572
33,852
105,1464
42,687
140,1337
72,339
137,215
144,1568
7,1609
116,608
137,436
83,1115
122,1252
92,997
1,1604
11,940
55,1124
38,386
142,427
59,457
60,852
108,1055
70,685
10,398
58,1422
65,638
59,161
93,1197
145,1259
145,300
134,721
105,604
54,879
4,637
80,440
22,1155
149,1602
139,721
135,177
122,697
111,1595
59,1111
8,1336
57,1275
10,1618
70,1647
88,1578
120,706
110,190
71,1348
80,358
38,1593
31,1363
144,1412
78,872
18,319
65,516
62,1110
3,859
2,629
135,1330
76,1487
48,208
35,465
37,353
70,1164
139,314
46,563
104,366
142,1099
4,1210
103,314
139,1583
47,899
68,890
122,361
90,223
107,482
37,1054
45,891
110,1039
6,502
52,920
75,419
110,957
74,1534
136,1469
117,960
113,468
74,1118
45,1492
62,312
111,1180
40,1197
40,848
76,867
57,1212
62,1000
12,652
143,818
27,651
136,510
103,203
111,374
23,1076
121,1042
43,676
42,1430
147,301
130,1584
53,968
138,1250
49,977
97,1064
63,1167
67,973
47,1214
121,1074
17,952
143,1587
79,1265
142,758
17,1434
73,1608
127,1622
53,837
6,859
76,1226
14,180
9,939
130,497
129,868
97,894
39,198
83,849
146,198
65,908
35,1249
11,825
135,1519
90,868
138,1519
120,1447
76,1094
39,1513
24,407
102,618
144,442
7,1133
99,718
149,1137
132,1199
107,778
130,1345
46,654
59,1232
35,867
134,179
30,163
122,703
120,730
144,897
76,431
7,719
33,755
85,865
8,601
74,789
64,1383
10,691
91,1392
7,264
93,872
71,1467
28,878
34,715
34,767
82,1518
125,533
18,460
42,421
85,997
133,1353
53,431
133,1608
41,1419
131,717
98,1289
82,1521
4,1432
103,736
26,1543
129,159
72,1343
141,660
92,835
54,236
144,823
44,403
134,1177
84,934
14,532
126,697
102,819
144,699
117,507
69,205
77,1578
126,1088
14,1432
29,1183
77,664
126,769
127,1318
52,1129
16,574
57,1526
61,952
56,818
86,754
141,250
148,200
99,817
34,1175
139,319
88,493
51,406
101,1347
22,1600
54,1584
110,916
144,512
94,469
127,533
30,794
147,1209
129,242
46,954
6,355
71,508
45,158
81,1336
133,163
60,1034
124,573
43,310
43,823
41,1428
39,660
21,1043
28,904
5,1472
75,350
27,979
97,1068
144,779
121,1356
43,796
34,748
131,1566
23,1269
108,1076
87,385
68,855
86,390
43,608
39,456
67,1382
103,461
100,441
139,474
26,154
55,861
44,1571
16,941
79,858
74,657
56,427
112,248
117,835
70,1490
82,1229
13,1318
26,314
43,1065
95,159
48,1027
91,1082
1,397
1,766
1,850
1,1344
1,1459
1,1427
1,413
1,253
1,463
1,391
1,375
1,653
1,1489
1,254
1,1382
1,394
1,924
1,1565
1,195
1,938
1,315
1,1646
1,173
1,1440
1,1519
1,1177
1,1556
1,523
1,1500
1,1536
1,1284
1,1249
1,1115
1,1560
1,578
1,1313
1,1033
1,256
1,1504
1,598
1,891
1,476
1,994
1,944
1,681
1,1388
1,1537
1,591
1,422
1,1530
1,914
1,1133
1,497
1,1386
1,271
1,426
1,208
1,341
1,221
1,442
1,1154
1,842
1,694
1,1229
1,1242
1,1348
1,723
1,800
1,854
1,414
1,1025
1,1605
1,1254
1,1425
1,1494
1,778
1,371
1,1396
1,295
1,153
1,669
1,1048
1,902
1,1613
1,301
1,659
1,1571
1,1117
1,1307
1,297
1,1258
1,293
1,1505
1,1081
1,1011
1,1449
1,1374
1,1532
1,521
1,822
1,581
1,555
1,1247
1,947
1,1616
1,819
1,1099
1,593
1,909
1,997
1,444
1,1058
1,657
1,1298
1,730
1,1170
1,1173
1,1364
1,1527
1,1320
1,901
1,504
1,327
1,1361
1,943
1,1138
1,606
1,668
1,1512
1,251
1,332
1,721
1,807
1,549
1,710
1,322
1,498
1,622
1,472
1,1487
1,1423
1,532
1,586
1,494
1,1294
1,1057
1,993
1,1312
1,1310
1,705
1,792
1,554
1,1566
1,1199
1,1564
1,222
1,1123
1,744
1,964
1,411
1,765
1,1093
1,385
1,1628
1,441
1,1145
1,265
1,268
1,379
1,290
1,508
1,1466
1,1244
1,957
1,395
1,885
1,1174
1,1095
1,791
1,953
1,225
1,604
1,196
1,1538
1,1213
1,1511
1,851
1,545
1,795
1,1233
1,1395
1,627
1,1433
1,475
1,1554
1,1381
1,1080
1,857
1,1045
1,654
1,979
1,1593
1,763
1,692
1,1376
1,752
1,520
1,780
1,1358
1,799
1,1636
1,784
1,1446
1,976
1,928
1,1075
1,1410
1,512
1,825
1,231
1,556
1,298
1,832
1,347
1,1103
1,1275
1,1049
1,1302
1,445
1,889
1,1185
1,1546
1,1633
1,610
1,403
1,1268
1,858
1,794
1,1315
1,1521
1,1510
1,1461
1,1607
1,346
1,1341
1,1649
1,722
1,1333
1,1259
1,856
1,361
1,741
1,217
1,255
1,1528
1,1318
1,801
1,945
1,821
1,896
1,420
1,1091
1,1400
1,1255
1,727
1,1261
1,605
1,573
1,897
1,1352
1,894
1,990
1,833
1,595
1,264
1,1296
1,621
1,574
1,1280
1,496
1,1167
1,958
1,1219
1,981
1,328
1,334
1,1403
1,1540
1,666
1,509
1,1609
1,467
1,186
1,1038
1,429
1,1232
1,229
1,1276
1,1146
1,877
1,1456
1,1248
1,737
1,942
1,1236
1,1227
1,600
1,533
1,503
1,1027
1,364
1,624
1,392
1,249
1,1047
1,640
1,559
1,478
1,846
1,946
1,1286
1,1250
1,162
1,227
1,283
1,1569
1,767
1,1417
1,1041
1,1084
1,579
1,642
1,382
1,1092
1,201
1,634
1,816
1,487
1,243
1,527
1,548
1,1176
1,1087
1,1274
1,1514
1,1340
1,1003
1,465
1,1046
1,175
1,1101
1,547
1,1171
1,250
1,680
1,1526
1,616
1,325
1,203
1,224
1,223
1,620
1,1020
1,1346
1,1073
1,516
1,852
1,1090
1,468
1,1234
1,531
1,172
1,513
1,601
1,1207
1,845
1,1369
1,788
1,888
1,695
1,949
1,216
1,1068
1,1330
1,166
1,1485
1,1368
1,903
1,1036
1,996
1,565
1,345
1,1585
1,1089
1,241
1,401
1,1013
1,178
1,1614
1,1074
1,580
1,1231
1,1357
1,1106
1,1147
1,919
1,491
1,1577
1,1303
1,544
1,1192
1,1228
1,1579
1,1135
1,576
1,843
1,577
1,389
1,679
1,732
1,827
1,1198
1,691
1,1533
1,1378
1,738
1,1012
1,1129
1,449
1,769
1,824
1,180
1,941
1,973
1,1543
1,1102
1,564
1,812
1,344
1,563
1,674
1,837
1,859
1,159
1,670
1,318
1,1014
1,1629
1,736
1,423
1,1350
1,1631
1,448
1,438
1,658
1,1439
1,1389
1,1587
1,232
1,1420
1,1266
1,900
1,1148
1,447
1,416
1,1370
1,428
1,1238
1,473
1,728
1,362
1,335
1,415
1,1520
1,978
1,1240
1,294
1,648
1,501
1,1513
1,1626
1,197
1,779
1,1399
1,1637
1,940
1,291
1,226
1,1509
1,587
1,830
1,425
1,410
1,649
1,1006
1,1299
1,1153
1,280
1,908
1,775
