Left,Right
147,1482
21,714
45,697
38,175
119,1441
119,233
133,501
24,1247
24,725
48,769
88,1648
1,1058
91,1340
23,401
50,1625
147,457
21,160
76,207
72,173
25,504
11,601
137,1262
81,1546
104,902
1,1126
84,1499
58,837
86,460
110,1002
131,1287
62,1537
43,489
60,178
100,1484
59,1025
70,435
126,240
100,618
83,247
113,1046
114,1453
75,452
48,756
107,1468
49,191
44,869
68,210
56,1178
84,1135
82,1047
76,1018
136,785
140,1137
52,761
27,1208
62,213
55,671
20,1149
133,301
75,783
132,680
42,729
94,645
72,853
56,1176
132,1246
111,981
127,1522
114,1630
88,621
69,958
139,768
109,1547
104,1117
91,1202
149,1448
143,1645
129,1243
82,1423
19,164
79,325
4,682
139,554
18,1315
144,685
88,1521
4,942
68,549
52,1149
87,181
127,975
4,193
95,1595
99,476
85,585
55,1424
15,613
39,301
17,1459
114,464
117,259
31,663
26,656
47,1100
1,655
75,1300
125,1258
121,1084
73,1227
131,687
75,725
91,1453
62,1376
17,1169
116,726
7,578
29,738
136,996
20,679
13,723
144,1187
134,1384
40,754
35,1197
63,1603
140,484
78,651
50,587
58,678
125,1261
77,783
17,1628
40,966
141,393
105,1603
96,1008
118,747
105,366
39,551
133,1441
46,1604
99,1467
13,492
22,1327
132,537
141,493
143,1543
29,993
22,1296
69,503
54,1565
33,1186
117,1060
95,243
97,1463
43,1460
10,641
136,196
123,746
39,586
11,1639
14,1242
111,962
108,602
75,1339
68,1248
59,973
98,713
33,290
101,824
38,888
82,705
7,334
100,625
119,975
107,1629
7,1097
6,1612
24,1345
54,204
14,341
112,1222
77,1224
67,600
35,184
26,1618
46,1180
111,174
114,198
113,378
105,1581
65,1033
120,1146
6,1190
105,887
52,648
102,1206
95,950
94,742
114,709
75,1559
115,170
147,222
134,1361
101,1043
61,1326
22,1548
115,455
34,453
52,833
126,1310
50,1078
148,1035
147,371
8,661
63,510
87,792
32,546
82,1560
32,517
87,1605
47,1003
131,684
77,1223
75,207
95,560
125,606
99,1344
83,380
38,1373
50,1132
53,332
129,379
104,1054
97,363
144,1412
40,1452
123,1346
88,1580
146,561
23,471
28,1515
67,1447
41,794
90,863
143,771
41,830
12,459
87,968
23,1638
103,371
11,1015
118,186
84,1060
42,463
104,537
65,339
102,963
127,1497
34,1006
71,961
15,498
130,1365
107,268
124,787
57,1068
104,444
20,607
26,646
2,871
54,1381
66,1624
96,285
88,1457
90,980
27,1310
94,1189
100,886
89,1506
55,860
112,1509
37,986
31,191
66,823
54,1575
109,936
82,1307
114,243
69,780
45,690
50,1296
117,1032
102,1182
6,947
22,565
73,1499
105,888
75,1189
81,815
145,1151
25,1635
111,1111
61,644
142,1267
147,595
80,781
85,491
95,1029
8,1349
11,341
15,193
94,1188
7,896
108,664
136,437
61,1074
18,1221
70,380
36,163
85,1134
24,1485
5,1199
50,1002
51,1210
135,763
2,1375
131,285
76,1547
95,1261
74,1289
90,1256
67,1515
79,703
141,1591
85,587
47,792
52,719
146,1643
75,1167
116,1242
105,196
103,283
71,1619
137,772
112,649
67,675
52,1403
15,1342
20,594
69,667
136,1119
130,348
124,1640
114,1611
134,1348
96,718
98,1349
122,865
78,812
137,327
130,379
108,691
51,1096
46,744
42,899
106,1141
31,437
5,1312
53,1516
136,1094
113,955
120,406
34,1202
147,804
21,339
98,1043
25,939
92,543
27,1527
115,1566
101,277
16,1323
62,753
141,732
99,1638
43,181
37,1338
50,1043
113,945
51,322
13,1553
68,876
27,713
27,1299
119,849
13,793
83,494
32,1015
117,169
21,926
63,795
66,825
7,1264
149,618
119,248
83,1161
127,642
27,1614
136,1633
1,307
7,194
71,211
2,451
71,1060
2,223
96,584
146,923
67,1288
141,1323
116,1255
86,1368
79,752
58,1189
122,177
143,1368
37,1321
48,467
82,1402
13,619
49,749
106,652
43,214
7,923
44,405
71,698
57,1173
19,380
86,312
139,241
116,1554
118,489
95,1075
71,383
123,1369
142,417
1,1101
131,1144
148,1639
133,258
8,988
78,1164
115,665
66,792
97,599
50,483
146,1261
134,1014
11,1339
6,1280
40,1284
94,1054
1,675
102,1189
26,976
107,1263
94,226
4,1553
107,1567
65,865
91,993
142,1121
133,204
18,870
137,577
48,841
69,595
83,1034
8,1478
92,599
139,728
113,1117
141,651
100,947
83,997
47,1365
135,1220
89,227
37,1235
90,949
46,823
117,725
3,1346
35,424
49,154
10,699
3,1562
36,553
47,297
17,1536
65,1115
90,890
65,1259
91,767
2,718
132,1489
35,543
19,272
134,292
56,1212
112,1071
5,1107
39,434
45,272
62,1186
72,748
25,1532
53,1406
83,1592
130,184
102,355
62,1487
72,929
115,808
120,1431
113,565
46,163
133,554
58,421
138,1272
9,187
84,1333
1,857
1,455
1,948
1,1055
1,700
1,896
1,487
1,1537
1,213
1,836
1,1016
1,980
1,1318
1,1273
1,724
1,795
1,1564
1,593
1,745
1,1429
1,1377
1,648
1,1491
1,937
1,695
1,1334
1,286
1,980
1,1617
1,1383
1,186
1,191
1,1276
1,1511
1,438
1,1183
1,461
1,1458
1,866
1,794
1,1269
1,1458
1,550
1,1375
1,888
1,1534
1,1094
1,351
1,485
1,363
1,195
1,1194
1,331
1,266
1,1633
1,814
1,1502
1,1202
1,897
1,699
1,1018
1,1611
1,766
1,1113
1,1042
1,1601
1,848
1,978
1,1069
1,992
1,1558
1,536
1,326
1,883
1,817
1,1502
1,563
1,1222
1,1032
1,1476
1,1050
1,538
1,1112
1,792
1,1489
1,1380
1,1254
1,1369
1,585
1,320
1,1583
1,1458
1,1379
1,331
1,540
1,1237
1,1270
1,332
1,1272
1,279
1,1099
1,716
1,265
1,337
1,1492
1,583
1,1385
1,1294
1,1320
1,262
1,372
1,564
1,1491
1,1042
1,1323
1,1199
1,1622
1,1279
1,1064
1,1102
1,1134
1,1341
1,1225
1,1171
1,345
1,735
1,1110
1,607
1,881
1,1178
1,366
1,157
1,767
1,467
1,755
1,740
1,1017
1,913
1,1147
1,1065
1,659
1,519
1,1323
1,1485
1,529
1,529
1,1557
1,881
1,1477
1,1269
1,952
1,181
1,1476
1,220
1,841
1,1241
1,1552
1,214
1,1466
1,1485
1,573
1,441
1,980
1,617
1,1469
1,1017
1,269
1,1572
1,1222
1,416
1,395
1,479
1,927
1,1129
1,951
1,900
1,301
1,773
1,1492
1,716
1,1513
1,1266
1,300
1,1017
1,228
1,1157
1,1188
1,498
1,852
1,1386
1,883
1,732
1,1141
1,310
1,222
1,490
1,454
1,1615
1,354
1,723
1,439
1,615
1,631
1,1535
1,1288
1,374
1,387
1,218
1,1010
1,1330
1,809
1,1270
1,1533
1,1599
1,870
1,1431
1,1428
1,1132
1,483
1,1106
1,1477
1,1478
1,1287
1,788
1,260
1,257
1,780
1,1450
1,541
1,1589
1,831
1,394
1,1302
1,801
1,830
1,422
1,1010
1,439
1,791
1,530
1,418
1,908
1,881
1,497
1,631
1,556
1,1010
1,542
1,1399
1,817
1,521
1,1191
1,541
1,1426
1,714
1,1609
1,619
1,572
1,292
1,942
1,1270
1,315
1,1166
1,680
1,1230
1,1005
1,705
1,273
1,602
1,189
1,1557
1,155
1,1524
1,1429
1,734
1,194
1,774
1,1594
1,1536
1,923
1,1164
1,911
1,287
1,1607
1,1057
1,1442
1,300
1,1572
1,1614
1,746
1,1389
1,733
1,1176
1,1568
1,446
1,885
1,546
1,888
1,296
1,884
1,1126
1,898
1,875
1,1519
1,256
1,881
1,222
1,384
1,1530
1,943
1,436
1,281
1,738
1,994
1,784
1,1114
1,1047
1,1355
1,596
1,1335
1,333
1,425
1,1004
1,1100
1,751
1,1434
1,1611
1,439
1,976
1,407
1,946
1,1236
1,881
1,929
1,498
1,1404
1,787
1,1036
1,591
1,729
1,1232
1,247
1,1191
1,1521
1,1460
1,1591
1,172
1,1564
1,292
1,319
1,733
1,1095
1,711
1,318
1,295
1,589
1,1145
1,753
1,368
1,212
1,591
1,919
1,1178
1,1299
1,1404
1,283
1,1505
1,154
1,512
1,1269
1,1418
1,566
1,945
1,1189
1,1649
1,488
1,544
1,1116
1,366
1,1595
1,1326
1,1108
1,170
1,204
1,326
1,1502
1,193
1,819
1,768
1,1601
1,257
1,738
1,337
1,1312
1,1128
1,1259
1,309
1,1519
1,1133
1,1208
1,1550
1,705
1,1040
1,464
1,1583
1,745
1,1226
1,190
1,499
1,667
1,795
1,373
1,1265
1,772
1,1608
1,787
1,382
1,191
1,462
1,693
1,1224
1,1428
1,597
1,282
1,1449
1,195
1,543
1,556
1,939
1,1013
1,259
1,352
1,718
1,1394
1,1330
1,169
1,171
1,226
1,701
1,427
1,217
1,890
1,236
1,751
1,1425
1,245
1,1094
1,1060
1,346
1,864
1,503
1,575
1,1199
1,1026
1,991
1,1428
1,1647
1,461
1,1180
1,1299
1,1295
1,472
1,596
1,838
1,1281
1,576
1,1386
1,770
1,859
1,288
1,705
1,1460
1,1372
1,221
1,608
1,496
1,511
1,1482
1,1422
1,728
1,938
1,1532
1,241
1,1559
1,701
1,349
1,939
1,645
1,304
1,391
1,1225
1,487
1,720
1,1388
1,1288
1,1642
1,711
1,1606
1,1613
1,712
