Left,Right
1174,53
512,19
799,14
894,57
1024,115
151,2
1409,88
582,102
1337,86
162,138
478,83
1299,18
1117,107
922,109
1258,92
554,135
549,133
1203,36
1274,116
1423,47
599,106
654,80
218,44
1356,61
1331,110
1113,17
1356,84
1411,36
1463,134
1403,48
975,48
393,10
1611,108
1262,40
1069,1
1272,50
1422,123
299,81
913,143
625,27
1191,43
889,137
200,146
517,5
841,51
1406,109
418,61
912,81
616,119
1381,142
851,11
835,46
894,59
1590,65
1286,66
1041,21
1183,144
633,41
1608,122
556,53
251,92
375,18
436,29
494,128
812,72
337,107
835,41
463,1
371,84
154,55
444,144
1487,96
388,123
1545,58
1204,55
1061,72
356,54
1217,124
787,46
740,132
1030,25
1212,62
525,3
350,88
660,93
610,51
859,4
470,103
1326,61
599,104
1562,35
1482,49
1375,108
478,129
970,113
1263,104
367,81
1123,47
1088,43
330,102
811,5
1120,23
1632,31
577,149
1323,90
1510,29
1521,51
421,12
1209,58
1493,46
793,77
538,142
964,4
667,99
344,117
1562,149
796,100
1144,20
443,41
1270,81
261,144
311,124
552,96
1392,16
1553,129
863,2
913,103
626,51
1208,3
772,67
453,88
947,15
1088,5
1438,39
812,123
1540,42
1070,137
1220,25
1058,89
1123,42
1492,63
696,37
1154,54
1349,102
1609,47
1110,7
593,97
675,6
1164,147
194,91
1232,42
1194,27
990,66
963,116
913,79
1254,99
208,25
481,133
381,136
1563,27
1523,94
843,35
1224,96
926,144
318,2
1063,7
1636,105
1157,94
883,28
968,125
812,53
599,138
1209,53
1150,45
290,50
1265,82
1630,24
610,87
1570,99
1355,120
834,72
1462,42
1259,24
1098,89
829,18
1313,114
1089,103
1450,141
414,90
825,101
385,129
527,51
1537,23
699,51
1007,128
446,65
556,85
1265,51
1148,19
612,137
1251,73
1220,58
175,132
1168,50
912,89
703,101
1566,37
312,25
1043,136
415,141
1097,5
416,112
1500,13
1320,20
1329,6
1056,124
1212,7
429,31
786,88
1020,30
568,33
333,39
1325,33
1152,116
1059,129
1632,111
1403,149
757,115
251,101
899,102
944,51
1516,71
974,63
679,75
215,93
315,123
593,39
1034,24
220,97
1544,64
725,78
613,100
567,102
513,136
1340,46
1056,138
373,83
1595,130
378,142
1565,47
1027,38
721,23
780,72
1536,90
1521,73
932,100
1597,92
599,149
1323,107
420,144
1033,120
251,35
1497,82
921,144
1197,72
1520,135
876,131
1524,73
849,56
835,86
342,136
721,20
906,143
1434,12
232,62
1290,27
1008,119
1369,139
1619,46
1342,107
697,77
1422,17
483,90
1034,47
801,78
1339,139
426,5
743,41
791,30
160,37
1444,73
1549,23
973,112
394,132
558,145
172,133
404,64
450,10
1113,116
503,11
404,94
867,60
1303,37
1121,68
1104,143
1168,95
1129,17
972,1
301,4
472,131
733,22
1465,23
1122,82
237,41
848,81
1205,104
1177,126
543,145
1200,119
530,110
1612,91
1191,1
1533,85
396,104
1473,85
175,28
879,60
485,147
1536,95
1129,29
823,16
1179,15
1385,91
772,97
1522,35
825,84
697,113
1002,93
1383,21
1554,149
647,47
1344,94
707,30
750,94
440,93
728,58
1407,119
326,37
1300,106
1533,145
1067,7
653,67
1064,54
1566,93
1534,132
1089,92
567,41
673,102
693,111
1170,62
270,104
625,119
1082,80
515,10
1379,65
1426,27
1248,85
768,116
257,102
387,18
1083,55
768,45
640,131
1312,68
1249,141
1507,40
1453,30
1410,11
1070,60
1592,98
524,104
152,81
1343,19
563,69
1493,37
835,117
1095,34
305,59
260,3
572,146
1197,75
488,133
1443,104
237,60
664,118
1460,116
656,53
251,140
1020,100
447,116
845,99
1395,6
878,117
945,55
972,42
610,8
1559,60
655,97
492,31
1444,117
1614,60
711,41
782,141
668,34
747,42
1366,7
376,4
891,6
840,95
1467,105
231,4
732,66
1519,93
740,118
217,141
567,137
267,73
1275,62
669,49
1578,57
257,91
624,42
711,62
1318,42
1079,54
980,49
209,46
1334,75
398,80
465,37
1053,22
873,83
1602,62
692,50
969,72
570,145
747,93
446,42
725,92
1237,148
790,22
380,126
1258,44
1066,107
688,14
486,105
768,74
1625,115
1064,26
1600,131
901,112
944,95
1266,133
277,65
446,143
1110,24
447,6
1078,130
633,122
1498,142
955,142
1551,20
898,146
1083,86
997,114
955,140
942,32
352,40
701,100
781,49
1554,41
429,6
628,133
1435,99
1392,147
380,110
1382,147
702,105
832,92
1340,80
535,44
901,136
524,58
172,115
1387,117
817,47
1355,26
1603,79
729,70
1052,143
1161,37
650,1
934,102
214,100
1366,38
639,56
429,134
924,57
592,60
1168,83
784,115
1227,8
1389,89
212,15
634,100
151,136
151,31
151,149
151,42
151,31
151,88
151,122
151,35
151,46
151,102
151,24
151,5
151,102
151,3
151,148
151,78
151,85
151,44
151,104
151,126
151,87
151,97
151,94
151,147
151,62
151,125
151,35
151,93
151,58
151,19
151,11
151,132
151,147
151,62
151,35
151,136
151,28
151,95
151,39
151,50
151,38
151,68
151,1
151,116
151,101
151,6
151,149
151,68
151,94
151,135
151,77
151,93
151,34
151,84
151,101
151,34
151,127
151,43
151,16
151,96
151,142
151,39
151,138
151,56
151,65
151,119
151,77
151,35
151,93
151,118
151,104
151,42
151,100
151,116
151,116
151,45
151,143
151,88
151,146
151,68
151,123
151,124
151,14
151,129
151,44
151,57
151,81
151,17
151,13
151,72
151,36
151,46
151,76
151,63
151,144
151,20
151,29
151,113
151,83
151,48
151,134
151,60
151,106
151,89
151,104
151,125
151,104
151,119
151,125
151,135
151,116
151,105
151,111
151,113
151,52
151,66
151,19
151,28
151,86
151,38
151,23
151,104
151,74
151,26
151,129
151,19
151,15
151,75
151,117
151,48
151,99
151,18
151,146
151,104
151,30
151,74
151,4
151,110
151,127
151,80
151,129
151,30
151,104
151,70
151,25
151,28
151,36
151,149
151,6
151,8
151,66
151,17
151,57
151,117
151,110
151,150
151,89
151,129
151,103
151,35
151,28
151,124
151,68
151,26
151,60
151,24
151,99
151,94
151,112
151,86
151,53
151,116
151,29
151,26
151,141
151,57
151,79
151,136
151,76
151,89
151,139
151,13
151,79
151,93
151,124
151,106
151,76
151,28
151,45
151,131
151,64
151,132
151,84
151,48
151,21
151,136
151,96
151,129
151,37
151,64
151,30
151,2
151,62
151,84
151,105
151,121
151,14
151,44
151,124
151,106
151,80
151,138
151,108
151,55
151,126
151,6
151,106
151,17
151,96
151,43
151,73
151,147
151,112
151,47
151,85
151,141
151,61
151,36
151,90
151,130
151,142
151,23
151,44
151,85
151,119
151,104
151,36
151,67
151,38
151,101
151,61
151,41
151,58
151,131
151,109
151,13
151,57
151,87
151,45
151,133
151,7
151,76
151,110
151,80
151,131
151,105
151,120
151,86
151,64
151,68
151,73
151,127
151,7
151,87
151,61
151,127
151,124
151,107
151,39
151,100
151,149
151,60
151,107
151,148
151,101
151,106
151,78
151,131
151,71
151,76
151,56
151,94
151,29
151,148
151,21
151,97
151,102
151,136
151,145
151,140
151,136
151,13
151,147
151,74
151,114
151,86
151,79
151,11
151,99
151,147
151,80
151,107
151,112
151,99
151,11
151,120
151,52
151,85
151,81
151,92
151,119
151,142
151,119
151,34
151,4
151,66
151,31
151,48
151,113
151,61
151,95
151,96
151,73
151,72
151,95
151,78
151,143
151,119
151,144
151,24
151,37
151,33
151,48
151,66
151,29
151,102
151,96
151,4
151,114
151,44
151,1
151,68
151,143
151,17
151,146
151,52
151,24
151,41
151,48
151,150
151,111
151,134
151,67
151,108
151,88
151,116
151,50
151,17
151,26
151,94
151,30
151,60
151,112
151,132
151,75
151,108
151,27
151,122
151,120
151,119
151,33
151,46
151,81
151,6
151,11
151,16
151,17
151,87
151,29
151,125
151,146
151,34
151,88
151,134
151,98
151,102
151,15
151,5
151,92
151,21
151,110
151,23
151,2
151,88
151,125
151,78
151,85
151,136
151,52
151,55
151,27
151,2
151,110
151,10
151,146
151,69
151,78
151,113
151,64
151,147
151,135
151,66
151,67
151,147
151,50
151,38
151,63
151,110
151,148
151,3
151,105
151,125
151,31
151,2
151,73
151,45
151,72
151,140
151,88
151,48
151,16
151,51
151,134
151,101
151,81
151,55
151,148
151,120
151,63
151,51
151,96
151,88
151,116
151,16
151,53
151,105
151,40
151,129
151,19
151,122
151,127
151,80
151,28
151,113
151,55
151,108
151,133
151,17
151,117
151,117
151,32
151,47
151,12
151,102
151,62
151,42
151,52
151,38
151,93
151,111
151,5
151,93
151,60
151,78
151,8
151,74
151,20
151,140
151,130
151,26
151,66
151,110
151,91
151,43
151,145
151,87
151,14
151,112
151,128
151,69
151,59
151,2
151,80
151,111
151,76
151,14
151,23
151,6
151,21
151,99
